id,subtype,text
0a458e3761c5491eb20c921a7cbde795,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
949bf2aad9f24c50828d5ee23f573b7a,"Poorly differentiated adenocarcinoma, non-solid type","Atypical l cells with atypical nuclei under the mucosa growing in isolation and scattered. Poorly differentiated adenocarcinoma (poorly differentiated adenocarcinoma, non-solid type)"
013f2542455149aeb517049df565a17a,"Poorly differentiated adenocarcinoma, non-solid type","Atypical l cells with atypical nuclei under the mucosa growing in isolation and scattered. Poorly differentiated adenocarcinoma (poorly differentiated adenocarcinoma, non-solid type)"
b62122f007ac483f8f77e2147b7a2a84,Moderately to poorly differentiated adenocarcinoma,"Atypical l cells with atypical nuclei forming diffuse or small irregular atypical ducts and growing. Moderately to poorly differentiated adenocarcinoma (poorly differentiated adenocarcinoma, solid type moderately differentiated tubular adenocarcinoma)"
432bc1639df548cfb4672bd16b5b0df6,Moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of images showing invasive growth with small, irregular tubules partially fused is observed. moderately differentiated tubular adenocarcinoma"
f17faaa05bdd423496531195c93f4b3a,Signet ring cell carcinoma,"In the lamina propria, atypical epithelial cells that store mucus and lack connectivity proliferate diffusely. Adenocarcinoma. Signet ring cell carcinoma."
29b07d33b9654a50bfab42ee65527c0f,Well differentiated tubular adenocarcinoma,"Tumor tissue consisting of medium-sized and irregular ducts is observed infiltrating in the superficial epithelium. Tumor cells are highly columnar, with nuclei aligned basolaterally and polarized. Well differentiated tubular adenocarcinoma."
cebd59c13de84f2994ba0f4ebe0eba21,Mucinous adenocarcinoma,Poorly connected atypical epithelium with mucous vacuoles in the cytoplasm proliferating while floating with mucus accumulation outside the cell is observed. Mucinous adenocarcinoma 
a5611cf4e1934b4aa104d8daf4b89e49,Well differentiated tubular adenocarcinoma,"Group 5, Well differentiated tubular adenocarcinoma. Well differentiated tubular adenocarcinoma"
549dadc4bec248e895eddbc6aad616f3,Moderately differentiated tubular adenocarcinoma,Large atypical epithelial cells with swollen atypical nuclei are seen proliferating into a tubular fusion gland. moderately differentiated tubular adenocarcinoma
0208678c99614889b7933bcc1ca0ca0c,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
3455f0c577cd404c81767100470f8d8b,Well differentiated tubular adenocarcinoma,"Atypical epithelium replaces superficial epithelium or localized ducts, or grows while forming irregular ducts. Well differentiated tubular adenocarcinoma"
f4903aa966b440cb968c523b7a9311b9,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
83c45f45d1404cdbafea01937de15276,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma."
00531aa0a8b94b6e9815ca977c32e6ff,"Poorly differentiated adenocarcinoma, non-solid type","Atypical l cells with atypical nuclei under the mucosa growing in isolation and scattered. Poorly differentiated adenocarcinoma (poorly differentiated adenocarcinoma, non-solid type)"
2d38ee7f66bf432a8cae515650996c79,Moderately differentiated tubular adenocarcinoma,The swollen atypical epithelium of the nucleus forms an irregular ductal structure and proliferates. moderately differentiated tubular adenocarcinoma
2f8fb5b5308c4449ab7f6577b57a71c3,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma."
a65bcd2edd964c49bb404415fc4ef87b,Well differentiated tubular adenocarcinoma,"Atypical epithelium with nuclear swelling is seen to form and proliferate large and small ducts, often with necrosis in the lumen. Well differentiated tubular adenocarcinoma"
14940e145b62493e8487ced7e3abe1f3,Well differentiated tubular adenocarcinoma,Atypical l cells with atypical nuclei forming irregular glandular ducts. Well differentiated tubuar adenocarcinoma (well differentiated tubular adenocarcinoma)
7ec9bc2d2cc54287b9661673c1307808,Well differentiated tubular adenocarcinoma,Atypical epithelial cells form glandular cavities and proliferate. Well differentiated tubular adenocarcinoma
77a4512cbd9d4877bbccd06aacb7e3dc,Papillary adenocarcinoma,Atypical epithelium forming papillary or sieving ducts and infiltrating growth is observed. Papillary adenocarcinoma.
d7e5b207621849ad80b9d4c3f2a4999d,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
dc1e8ff1b22e453e867310480734abc8,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma."
4501c5c91e1e47159d87d9d1e87e8c53,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma."
b6477df33dc2406886f821f616e1c854,Moderately to poorly differentiated adenocarcinoma,"Atypical l cells with atypical nuclei under the mucosa growing in isolation and scattered. Moderately to poorly differentiated adenocarcinoma (moderately differentiated tubular adenocarcinoma poorly differentiated adenocarcinoma, solid type)"
c2396269a86a4b19b24edbccb87626d1,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
f2ae140585214660a73925b189fb8700,Well differentiated tubular adenocarcinoma,Atypical ducts that branch intricately are observed. Well differentiated tubular adenocarcinoma
f14228a136734836bce6dbdf26856ec1,Well differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of images of atypical ducts of different sizes partially fused and densely proliferating is observed. Well differentiated tubular adenocarcinoma"
4b6fb05ebb70405fad99294a37f19979,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
2eaa58e002534bceafe50f2ff47bd919,Moderately differentiated tubular adenocarcinoma,"It is mixed with the existing pit epithelium and pyloric gland epithelium, and irregularly fused and branched atypical ducts are observed. Moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma)"
3d0c1f4f1bf94e81b184b52ab71347c0,Well differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of medium to small irregular tubules partially fused and proliferated is observed. Well differentiated tubular adenocarcinoma"
9fa2c932e7e84c33bedb977ef21ecdc7,Moderately to poorly differentiated adenocarcinoma,Atypical ducts proliferating with obscure duct construction and solid sequences is observed. Moderately to poorly differentiated adenocarcinoma.
215737096fa84d9d92928ad7c503ee78,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma."
38c2be39f6c74548aa35c20acc80fa7b,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma."
71cf72db044e469eaf23a002f9d4b1e7,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma."
31ced60c3cba48f9be6bea2d8349fa02,"Poorly differentiated adenocarcinoma, solid type",Tumor cells with dense chromatin infiltrate and proliferate in the interstitium in an isolated and scattered manner. Poorly differentiated adenocarcinoma
45524d131ffd40e39812fe8d7846155f,Well differentiated tubular adenocarcinoma,Well differentiated tubular adenocarcinoma in which small atypical ducts show invasive growth in the stroma
d7764cefa8fa434590a8436888b9a9ae,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma."
f9824605ca8c47d383424bd3f5b306de,Well differentiated tubular adenocarcinoma,The swollen atypical epithelium of the nucleus forms an irregular ductal structure and proliferates. Well differentiated tubular adenocarcinoma
d567f9fde22541509091cc7e87ccbe2a,Well differentiated tubular adenocarcinoma,"Atypical tubular proliferation of well to moderately differentiated gastric gland with hyperchromatic nuclei and high N:C ratio. Mitotic figures were also present. These histological findings were suggestive of well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)."
8c406b971e1047dca25903a515fb2308,Moderately differentiated tubular adenocarcinoma,The swollen atypical epithelium of the nucleus forms an irregular ductal structure and proliferates. moderately differentiated tubular adenocarcinoma
63c6b92fe8f548f48abe74d6e06f7eb6,Well to moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well to moderately differentiated adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)."
27e1d7d952a941b68489e3345b1ea5c2,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated adenocarcinoma."
b5c97fdafe77435d98783cfe8a3cb363,"Poorly differentiated adenocarcinoma, non-solid type",Atypical epithelium forms irregularly fused gland ducts and proliferates. Poorly differentiated adenocarcinoma.
ba70bd998d9d441b84c6cb3d34a88c3f,Moderately differentiated tubular adenocarcinoma,Atypical epithelium proliferating showing villus construction and irregular gland duct construction is observed. Moderately differentiated tubular adenocarcinoma.
2281c3c8bde9426eb278b712a787cd94,Well differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of medium to small irregular tubules partially fused and proliferated is observed. Well differentiated tubular adenocarcinoma"
bcea45238f804a2286e948b53b047489,Moderately differentiated tubular adenocarcinoma,Atypical ducts proliferating with obscure duct construction and solid sequences is observed. Moderately differentiated adenocarcinoma.
